"districtDemographics","sex_ratio","minors","voting_age_pop","seniors","med_age","white","black","amerindian","islander","asian","other_race","multiracial","hispanic","mexican","puerto_rican","cuban","other_hispanic","natural_born_citizen","born_in_state","born_out_of_state","born_abroad","foreign_born","disabled","same_house","diff_county","diff_state","abroad","labor_force_participation","unemployment","servicemen","car","walking_public_transit","worked_from_home","commute","private_sector","public_sector","self_employed","homeowner_vacancy","rental_vacancy","owner_occupied","renter_occupied","two_or_less","three_to_four","five_to_nine","ten_to_nineteen","twenty_to_twenty_nine","thirty_or_more","med_smoc_mort","med_smoc_no_mort","med_rent","med_hincome","mean_hincome","insured","private_coverage","public_coverage","uninsured","pov_families","pov_mcouples","pov_single_mothers","pov","no_hsdiploma","high_school","some_college","associates","bachelors","graduate","party","flipped"
"New York 6",93.3312402393706,19.8033316580312,572844,21.6884527026555,42,41.3199514489031,5.3798199353492,0.417612232412477,0,40.3605492937831,9.22554840479967,3.29651868475246,19.8561106763414,12.6748547577416,24.0601556771392,2.00518923797168,61.2598003271476,49.5761578834634,87.8536210684453,7.79787756761794,4.34850136393672,50.4238421165366,8.93611744796694,91.6274426910499,1.9241781345836,0.604725540569774,1.0591533842432,62.7110627952753,3.7,0.0561416402545768,40.984302931325,54.2348217181531,3.40088803676139,42.8,80.3029534008944,12.9928209292752,6.4710327597972,1.4,4,45.5943966602412,54.4056033397588,20.9527781848516,9.79382024371822,17.3499870362646,23.817951579509,12.5098167416309,15.5756462140256,2545,908,1630,70529,94954,91.4897004761214,67.4954104137404,41.4723023089623,8.51029952387863,8.6,7.6,12.9,10.8,15.6542512718047,24.4886690309616,12.2042022212229,9.47919097848795,22.7729422948841,15.4007442026387,"D",FALSE
"New York 7",97.339229839484,21.8281782614046,546260,15.9967780910189,34.9,48.4896836549827,11.6854180201891,0.566547508994067,0.0761311631181722,18.2620343048166,16.5609607409337,4.35922460696572,39.0687384264891,15.2404673821472,32.6698655726896,0.64832790007692,51.4413391450863,65.1379376468602,69.9406828068017,21.8291664835889,8.23015070960938,34.8620623531398,8.54514121727343,89.5334316517789,4.34189901401472,1.64688225255478,0.828221836546067,65.3586811017331,4.8,0.035862784017271,16.6971289648357,73.6324760164059,5.70213410990331,39.5,83.6006132639747,9.74855606026432,6.54319542507359,2.5,2,22.9857866697207,77.0142133302792,25.9125716294187,10.2103762445056,16.0896162519302,20.9080892371245,11.7466322819129,15.1327143551082,3037,835,1501,66891,103540,92.5925284994268,58.1720967684159,49.1079619168656,7.40747150057323,15.6,11.9,27.4,19,23.2220413428756,23.4939746700658,10.9936419203244,5.45504806953958,23.4231245712648,13.4121694259299,"D",FALSE
"New York 8",81.7929714284377,20.6661732050333,616285,19.5695173499274,36.4,31.636211501947,51.8881343932031,0.20442184533196,0.00991214237440865,6.09287806133943,7.03671998197792,3.13172207382615,17.0908505776719,8.50970881099077,35.4360303089646,1.29927842971845,54.7549824503261,67.9567470150935,79.1271156742217,16.8011289910116,4.07175533476667,32.0432529849065,10.2891123398321,91.3856464455781,2.92531892795788,1.08784971030302,0.419880985818892,61.1608933216456,4.7,0.0697461714899843,27.1424088509485,65.9227930252127,4.2085882415016,45.6,78.3077266490995,16.9793549511096,4.53897079640236,1.8,3.1,32.4158041568765,67.5841958431236,22.9997216666343,12.7544646613719,17.3913043478261,20.6487756568344,14.1849687036785,12.0207649636548,2862,874,1336,59806,88379,95.0791539971019,60.8118129471297,48.2810046239749,4.92084600289812,15.8,9.5,25.2,19.8,13.9192766371633,30.4267222166632,13.7000482120603,6.72312632469458,21.6059164384932,13.6249101709254,"D",FALSE
"New York 9",87.1645832088282,21.6435564391184,564414,19.9917082141832,37.2,36.1689869446188,46.72477079504,0.309447520254999,0.0340128499158703,7.2992964199046,5.80731234624804,3.65617312401779,12.1352295381471,17.1978675696701,27.3005994600284,2.47448862856358,53.027044341738,63.174912121902,75.7176541942913,20.0947569436051,4.1875888621036,36.8250878780979,8.28129083106368,90.2683610655703,2.81606173176267,1.19613726543364,0.679268735078163,64.754622319124,4.6,0.0656505799710446,20.8765557932213,71.577542026156,4.72932427970542,45.7,77.6271442647915,16.5503090428629,5.68342141801406,1.3,3.4,30.0510788168199,69.94892118318,22.6665312967158,11.0125789025932,15.1717039459174,20.7105522043713,13.9194152018121,16.5192184485903,2865,942,1460,69754,101158,93.5049000769982,63.4631651627058,45.0835572586165,6.49509992300178,10.7,5.7,20.1,14,12.717072338824,25.9247933414487,14.5536234099984,6.20455913169104,23.3331569115205,17.2667948665173,"D",FALSE
"North Carolina 1",89.7983687532472,20.4386378519974,607451,21.491610022866,38.4,47.1305828421742,44.5417157825802,0.546692861820563,0.0576293385723641,1.83903077930583,3.26365422396857,2.62069417157826,9.02017026850033,53.4667266839942,5.23457578881645,2.32325139032075,38.9754461368685,91.5824492468893,69.8886778637133,29.3140188092078,0.797303327078852,8.41755075311067,13.4317901730697,84.1227105984559,7.94996755439605,2.77694640515951,0.818158943730052,59.3187358096741,5.5,0.0379212106507183,88.8841826063587,4.26603414229461,5.31443160440742,24,80.0992255357978,14.7469576670234,4.82870826028195,1.2,4.6,56.9801845864133,43.0198154135867,28.8400741484211,12.2102964302178,14.8783972433003,19.9360518908174,11.1977847014938,12.9373955857496,1219,439,865,47469,67332,87.2103895408027,69.8391657693885,44.0164474543156,12.7896104591973,14.3,5.8,32.1,19.4,14.8856121777733,28.0655051567808,19.4143851293908,8.76056457228149,15.9527445768208,12.9211883869528,"D",FALSE
"North Carolina 10",93.5700778001274,20.8649751033635,610757,24.624850799909,42.1,81.1884305466117,12.6015981010403,0.463208303802454,0.06633920322989,1.78079298670236,1.97670094624063,1.92292991237265,7.11008550242229,61.9899772209567,6.41640091116173,6.11571753986333,25.4779043280182,94.8176384539338,66.085947684731,33.1628846369333,0.751167678335707,5.18236154606623,14.7381191267796,87.7477833699062,6.076944428442,2.19620515022808,0.285294564346428,59.8849579690706,5,0.179792810190162,90.9053045971273,2.80420488097106,4.83561311671825,25.7,84.0556501130498,9.80947829416417,5.71565117507483,2,7.2,68.5134419592887,31.4865580407113,24.4441912370892,12.4945541800438,14.7683934663566,21.6720175338646,11.7234260742508,14.8974175083949,1146,355,795,53189,72992,87.8941328454421,70.8771908881733,43.3823463580448,12.1058671545579,9.8,5.1,27.5,14,12.4518564516452,29.3727089134081,21.0824581754346,10.9059819098625,17.2983525118413,8.88864203780828,"R",FALSE
"North Carolina 11",95.5222407523162,18.2671250252391,631478,28.5572894067568,45.8,89.45020268906,3.30722277158522,1.75275558753941,0.0583734138222031,1.08812702883207,2.55639311840872,1.78692539075241,6.70530615625955,61.6164150870556,6.88723313901865,4.86044087557426,26.6359108983515,94.6827126681957,61.9399067707408,37.2867824969584,0.773310732300794,5.31728733180432,16.262521425988,87.4459800551776,6.71601781859212,2.81014590113682,0.243407707910751,56.7771546703487,3.6,0.156899650562725,90.1996255038243,1.49683063136362,6.49944171795072,24,76.9322312741335,14.665509579887,8.16254996296945,2.3,4.6,71.8721311576754,28.1278688423246,25.8086851158665,11.6524840890334,14.2653136291841,20.5490249413481,12.4332728525991,15.2912193719689,1161,338,791,51884,68839,86.7853417412317,72.3780373634206,46.8548226354922,13.2146582587683,9.4,4.3,32.8,13.2,12.2832491582492,28.3787528058361,21.923225308642,11.1111111111111,16.7180485409652,9.58561307519641,"R",FALSE
"North Carolina 12",92.3420518538808,23.137906597054,685450,13.6085783062222,34.1,44.9434397258554,37.5031397455909,0.413885749143298,0.0424986992482552,5.77567414823188,8.01330355060373,3.30805838132659,15.8577336419255,38.346603685528,8.46144055212208,1.87599881203241,51.3159569503175,83.3213350198253,50.0222729737986,48.3843009852595,1.5934260409419,16.6786649801747,6.95325383558417,83.638135818059,6.30810765879581,3.86873889086891,0.958416977997515,72.622722047764,4,0.0421338981349388,82.9208816710135,5.38769077397511,9.96254325313191,26.7,87.1007657589127,8.02332775495715,4.67041939246412,1.4,8.1,51.7415046412811,48.2584953587189,39.6492994182303,15.1289374802468,14.6302777745262,18.0673424715261,7.11614323005069,5.40799962541994,1385,463,1169,61658,88761,86.0243948901711,77.2808870392889,30.7146001928802,13.9756051098289,8,2.9,20.4,11.5,11.4021499554669,17.4772028855457,20.868070003058,8.7928265748265,27.5151187020726,13.9446318790303,"D",FALSE
"North Carolina 13",94.608086374347,21.4192546504268,613296,21.725724609324,39.4,67.9878431603683,22.7993275812143,0.483941645119711,0.0240881729633322,3.71508816527562,1.99637139862595,2.9933398764328,8.50504698475014,53.0258063544193,11.845613823649,0.604106720498953,34.5244731014327,91.2743156011921,64.2339250243906,34.6715518027977,1.09452317281169,8.72568439880789,12.3508868182589,86.1635954263421,6.10525742389342,2.53053082653718,0.579618792670527,61.4732944079025,4.3,0.0917099566074577,90.8212043672506,2.81523655940519,5.13571551986572,24,83.4609399984413,10.5039679447041,5.71448534964405,2,5.7,63.9111186509244,36.0888813490756,30.0468809641101,11.3365805279247,14.1885874051044,20.7254967848859,11.3816019130826,12.3208524048923,1221,391,872,56718,74827,89.410974626659,72.421398438461,40.8202782983712,10.589025373341,11.1,5.3,30.3,14.4,11.663497744473,27.0659508630653,20.8531856988405,9.87864892070238,20.1379413190173,10.4007754539015,"R",FALSE
"North Carolina 2",96.3774313820394,24.8190585303872,668018,18.7800328733657,39.1,71.8434702947621,19.1944826779,0.409882651114685,0.127849173988545,2.50037420642915,3.22402754159318,2.69991345421233,9.7457984777395,53.5856159637859,15.2662940551527,3.85699108503857,27.2910988960229,92.7723575680296,59.0518799601129,39.2871266950211,1.66099334486599,7.2276424319704,9.98875263538958,86.6175759815768,6.48281352173542,2.7190174281409,0.322406391266028,65.7434152427245,5.4,0.701154376416319,88.6872534156929,1.05154377077429,9.50038135234132,30.3,80.3868671256616,14.1567139712426,5.28780853355815,0.6,4.9,74.7050824462209,25.2949175537791,27.40718382131,14.8400085884722,15.8989423109836,22.5503405827092,11.067615547624,8.23590914890108,1539,461,940,75366,100110,90.4358695305705,80.8679101828518,32.1205316119807,9.56413046942948,6.3,3,19.8,9.6,8.5853115503806,22.8375003760869,18.9579551570706,11.296647310728,25.6364225946318,12.6861630111021,"D",FALSE
"North Carolina 3",103.546110661312,21.54635426444,597623,22.6964156332671,37.9,73.2249167381028,19.7877789782252,0.42231536994275,0.0634063797582681,1.40872435028152,1.47213073003979,3.62072745364967,8.42359662515277,62.7877257780479,18.1308149048576,1.57090093038478,17.5105583867097,95.4791119956206,54.6400115493287,44.0124292775482,1.34755917312306,4.52088800437937,14.3458970359694,83.4756093510221,8.46853430236034,4.63060274100007,0.353287406413382,61.3752026973178,5.5,6.78444390590616,90.3855997511347,3.1091189321418,4.77793017632669,23.2,73.8757996222977,19.1896740346994,6.6406878091689,1.5,11.1,66.2610641840649,33.7389358159351,29.4625823283155,12.9507412076393,14.681236896568,20.4143886638039,10.659368069085,11.8316828345883,1310,427,878,53545,71229,89.4806993517372,78.0455468025439,41.7639899036819,10.5193006482628,10.1,4.3,28.6,12.7,10.7865239269935,28.9661603106594,23.3342775869599,11.6489422392188,16.5907329375337,8.67336299863477,"R",FALSE
"North Carolina 4",93.9177936180135,21.7314232711533,683496,15.1771188126924,35.2,59.9964501242456,22.6294273248823,0.498013214698776,0.0199251090727954,9.36342711876052,4.90169134402877,2.59106576431115,11.3538768078601,42.8270297528996,12.3237518910741,2.74130105900151,42.1079172970247,83.3493650302885,51.1469846743558,46.5424220150715,2.3105933105727,16.6506349697115,7.85072391412881,78.6657606902707,9.76972842701585,4.20966485432802,1.09319093915566,68.7866698955293,3.8,0.063161084841198,84.0953316931901,4.07384567108953,10.0254302107417,24,79.3038602323036,15.7170119664417,4.78679086463806,1.4,6.6,55.6757988435338,44.3242011564662,38.3077951977652,13.3656481004717,14.5901765475282,19.3944828157644,8.44149310795855,5.90040423051201,1655,552,1170,75687,103088,90.7443233298201,83.4717469406157,26.7828738154397,9.25567667017992,5.8,2.4,19.5,10.3,7.04923273657289,14.9738401672029,15.4604268074691,6.64463190605836,31.1590765338393,24.7127918488574,"D",FALSE
"North Carolina 5",93.4572112795017,20.404882008541,608913,23.2693340427943,40.9,79.2761691631384,14.655567944597,0.502605838070726,0.0701948855771078,1.51683696878354,1.8493803373276,2.1292448625056,10.0373457705947,67.2809199473869,7.86721710706239,1.45858022842408,23.3932827171266,94.0601009394612,68.0458661537692,31.1989627167261,0.755171129504761,5.93989906053884,13.2027424353696,87.3464407531682,5.64995028265598,2.06818869085584,0.268460452592895,59.4405081652334,5.4,0.140430856532585,91.1060848841043,2.95422598353686,5.1839232722666,25.5,81.3700686228246,12.1096259572799,6.25451278931599,2,7.6,67.7373223027986,32.2626776972014,27.800612613556,11.1127837264707,14.1869780349242,19.3542686598424,12.0061784956934,15.5391784695133,1147,350,792,49376,69171,87.9067985566688,74.1601685317859,41.8575894344926,12.0932014433312,10.6,5.9,28,15.7,13.0551941491823,28.9100340466834,20.8545849722509,10.4239878995481,16.8526362103379,9.9035627219974,"R",FALSE
"North Carolina 6",92.0675404473414,22.2401354441735,615446,23.2008982104035,41.5,70.8937799284875,19.8775695857076,0.639190367291243,0.0387885832691068,1.67144680152122,3.92560678231645,2.95361795140688,10.5365964597521,68.1319999040698,8.16605511187855,1.73633594743027,21.9656090366213,92.5932758032522,68.3050236884047,30.6550608038775,1.03991550771784,7.40672419674782,13.4010237797151,87.0296642202513,5.66398058165788,1.63523552006405,0.217359987659562,59.9807923925279,4.2,0.134453252304519,91.6561085467748,2.03804271992052,4.39673600607255,25.9,81.3736340692447,13.3919572459211,5.0042704645881,1,4.8,69.3824936120029,30.6175063879971,24.4611151149839,11.5547402214506,13.838039703859,22.3045928061325,12.7445456332307,15.0969665203433,1201,366,762,54132,73547,88.4819039086638,71.5456899100697,42.6709360103272,11.5180960913362,12,5.4,33.6,15.6,14.4989463398984,30.6283314253214,19.4066690486434,10.1973516308033,16.407019053383,8.86168250195055,"D",FALSE
"North Carolina 7",91.3624579842766,20.3535758119162,650235,25.9830676601536,42.3,74.5504053150286,17.9087018405148,0.868812178314115,0.0507103118316712,0.875059100786132,2.83512289288855,2.91118836063606,9.74617896575462,61.2985119646089,5.12266237683491,1.18012266237683,32.3987029961794,93.857437879868,62.4325615265956,36.6424188323976,0.925019641006768,6.14256212013199,13.6729477322635,86.1816604708798,7.34981412639405,2.81363073110285,0.242255266418835,57.6635512623137,4,1.0733436566256,90.6397508185545,1.75394706818675,6.70018776580683,25.8,78.271504504554,14.1037339152517,7.38895271180199,1.1,7,68.4585490199763,31.5414509800237,26.967484944994,13.0699059590579,15.4295413194542,21.6006062712751,12.1905620848717,10.741899420347,1321,420,914,53066,73155,88.6633185435664,73.3296849920592,45.9918081574278,11.3366814564335,9.6,4.4,29.1,14.4,11.1128712181875,27.4729311005118,21.6829718344184,11.5578108136337,18.4503707829962,9.72304425025241,"R",FALSE
"North Carolina 8",98.2094263501042,23.9439056260007,619899,19.9043715185861,35.8,64.6063149112637,23.0088767015723,1.20703510806019,0.175202900417763,2.86520541558545,3.68048781984038,4.45687714326027,10.9695664709744,47.6937186828919,19.3025232641374,2.76261632068719,30.2411417322835,92.4580549778849,58.0365294379923,39.7375740461581,2.22589651584959,7.54194502211507,13.2500994324255,83.2946107068685,8.17022516397974,3.91845587612744,0.496546091131398,64.0681286882144,4.9,5.56099794573565,89.2059301908657,3.46525392462027,4.69993088719023,26.2,78.6757914182551,15.1423293307582,5.85383603437176,2.3,7,63.8144233216779,36.1855766783221,29.9606125155741,13.5019358814624,14.3338960116823,19.5282879841378,10.5358171563308,12.1394504508125,1275,382,929,54507,73753,88.9353410694136,73.904075166612,41.4052951673404,11.0646589305865,9,4.1,24.9,12.8,10.3602817497596,27.1315958517286,23.8100454111697,11.0759810929128,17.951336157762,9.6707597366672,"R",FALSE
"North Carolina 9",93.9962974691253,24.4048000220991,602050,20.1785565982892,39.6,64.371751842323,19.6026433521301,7.64753965593229,0.0538665240271065,2.90866673447068,2.94683788436402,2.46869400675278,7.60635499420527,53.3675591799003,13.6138532140381,2.5207170920136,30.497870514048,92.127451460486,61.5518287073319,37.0226859202824,1.42548537238574,7.87254853951405,11.481401384083,86.3397938593547,6.14191201338635,3.12213016222461,0.555062251333505,61.2457853273462,4.3,0.393422713689896,89.8877464651931,1.7319513244252,7.57385283547711,27.7,82.6484093415184,11.9328187488685,5.11814047387853,1.6,4.9,72.132846444439,27.867153555561,25.1422329434254,12.0865616564492,15.3268469275934,23.2876904170883,12.1026668020433,12.0540012534005,1558,422,926,66208,100959,91.5353399145125,75.6619845151284,37.3118418547379,8.46466008548748,10.5,3.6,33.8,14.6,10.6484120673877,23.2808022922636,20.6048695599994,9.52965841071723,23.3535606594758,12.5826970101562,"R",FALSE
"North Dakota At Large",103.910917979359,23.1878771018631,585356,20.5305830981488,35.5,85.807978878359,2.92049728237335,5.37620298610874,0.36637438948537,1.40001732142529,0.829328847259147,3.29960029498912,4.00046190467442,65.6727678278554,11.5659647051105,0.173850291937283,22.5874171750968,95.9139807522223,64.4213351866952,34.6782976068647,0.900367206440068,4.08601924777774,10.6785796831915,82.0052205126975,8.05368680388167,4.88580295029587,0.528979974710227,70.396794597517,2.6,1.30368734058396,91.0392364793213,3.87185873880984,3.5988557054428,17.9,75.8202509742445,16.4666415248744,7.39070098767806,2.6,8,61.3290100426868,38.6709899573132,34.1420442076045,12.139936139763,16.530713806608,16.4086189682832,9.30331757949301,11.4753692982483,1430,489,804,64577,85551,93.1032073230382,84.9183370667159,29.1812922892178,6.89679267696178,6.5,3.3,24.3,10.6,6.54651796778191,26.6531846344486,22.3664931846344,14.0205204460967,21.5171251548947,8.89615861214374,"R",FALSE
"Ohio 1",97.0856662198039,23.4704370522812,573798,19.0251621650825,36.7,70.7255395966513,21.4250179721062,0.0433464528597322,0.0772233729408768,3.98053810953449,0.744758746980753,3.00357574892668,3.37475475910709,33.8853100422875,15.2630122910327,6.16527684464293,44.6864008220369,93.2278169525976,75.4057599674963,23.9095446761574,0.684695356346308,6.77218304740235,9.60906061901563,82.2265364674141,7.16706226380293,3.02103374041917,0.542437048894729,67.1345865536554,4.5,0.0320416068697205,88.2615632541471,5.71301054837097,5.34420507722199,25.1,84.1053138393456,11.3491000649858,4.38535793497736,1,4.4,61.1305338021416,38.8694661978584,31.8826247935645,12.2552740930158,14.7611341963667,19.7522108571733,11.123208672953,10.2255473869266,1456,533,837,63648,93109,94.0793822058454,77.7440849635959,32.5017203050819,5.92061779415457,7.9,1.7,26.4,12.4,8.02497371821107,28.1825039522996,17.3937292855366,8.54519263949411,22.7899222380047,15.063678166454,"R",FALSE
